STAID	STATE	FIPS	LAT_DMS 	 LON_DMS	WELLDPTH  	SAMPDATE 	SAMPTIME	AS_RMRK	AS_CONC	LAT_DD	LON_DD
16S     2S      6N      6S      7S      10N     9S      5S      1S      10N     12N     12N
405620074340401	NJ	34027	405620	743404	18.2	16-Aug-85	930	<	1	40.93889	74.56778
405317074340402	NJ	34027	405317	743404	64	26-Nov-85	1420	<	1	40.88806	74.56778
405615074340401	NJ	34027	405615	743404	12	12-Sep-86	845	<	1	40.9375	74.56778
405615074340403	NJ	34027	405615	743404	22	12-Sep-86	945	<	1	40.9375	74.56778
405615074340405	NJ	34027	405615	743404	32	12-Sep-86	1110	<	1	40.9375	74.56778
405615074340407	NJ	34027	405615	743404	42	12-Sep-86	1200	<	1	40.9375	74.56778
405615074340409	NJ	34027	405615	743404	52	12-Sep-86	1250	<	1	40.9375	74.56778
405619074340403	NJ	34027	405619	743404	20.3	09-Nov-89	1330	.	2	40.93861	74.56778
405619074340402	NJ	34027	405619	743404	40.4	09-Nov-89	1525	.	8	40.93861	74.56778
405619074340401	NJ	34027	405619	743404	58.7	13-Nov-89	1640	<	1	40.93861	74.56778
405614074340402	NJ	34027	405614	743404	20.6	29-Nov-89	1015	<	1	40.93722	74.56778
405614074340401	NJ	34027	405614	743404	44.6	29-Nov-89	910	<	1	40.93722	74.56778
405615074340502	NJ	34027	405615	743405	20.8	29-Nov-89	1435	.	4	40.9375	74.56805
405615074340501	NJ	34027	405615	743405	35.8	13-Mar-90	1110	<	1	40.9375	74.56805
405325074340503	NJ	34027	405325	743405	27.4	24-Aug-95	1245	<	1	40.89028	74.56805
405621074340602	NJ	34027	405621	743406	22	07-Aug-86	1045	<	1	40.93917	74.56834
405621074340603	NJ	34027	405621	743406	27	07-Aug-86	1120	<	1	40.93917	74.56834
405621074340605	NJ	34027	405621	743406	37	07-Aug-86	1230	.	6	40.93917	74.56834
405621074340607	NJ	34027	405621	743406	47	07-Aug-86	1410	.	6	40.93917	74.56834
405615074340601	NJ	34027	405615	743406	12	08-Aug-86	1000	.	2	40.9375	74.56834
405615074340602	NJ	34027	405615	743406	17	08-Aug-86	1040	.	3	40.9375	74.56834
405615074340604	NJ	34027	405615	743406	27	08-Aug-86	1140	.	8	40.9375	74.56834
405615074340606	NJ	34027	405615	743406	42	08-Aug-86	1400	<	1	40.9375	74.56834
405615074340608	NJ	34027	405615	743406	52	08-Aug-86	1500	<	1	40.9375	74.56834
405620074340603	NJ	34027	405620	743406	20.9	08-Dec-89	1010	<	1	40.93889	74.56834
405620074340602	NJ	34027	405620	743406	42	08-Dec-89	1130	.	7	40.93889	74.56834
405620074340601	NJ	34027	405620	743406	51.1	08-Dec-89	840	.	8	40.93889	74.56834
405627074340702	NJ	34027	405627	743407	23.2	16-Aug-85	1300	<	1	40.94084	74.56861
405611074340701	NJ	34027	405611	743407	22.1	19-Jun-89	1140	.	7	40.93639	74.56861
405614074340701	NJ	34027	405614	743407	20.5	15-Nov-89	1555	.	7	40.93722	74.56861
405614074340702	NJ	34027	405614	743407	50.3	15-Nov-89	1345	.	6	40.93722	74.56861
405627074340701	NJ	34027	405627	743407	113	16-May-90	1500	.	2	40.94084	74.56861
405339074340801	NJ	34027	405339	743408	65	26-Nov-85	1120	<	1	40.89417	74.56889
405613074340801	NJ	34027	405613	743408	12	12-Aug-86	1605	.	1	40.93695	74.56889
405613074340803	NJ	34027	405613	743408	22	12-Aug-86	1700	.	4	40.93695	74.56889
405613074340805	NJ	34027	405613	743408	32	12-Aug-86	1810	.	4	40.93695	74.56889
405613074340807	NJ	34027	405613	743408	42	13-Aug-86	940	.	7	40.93695	74.56889
405613074340809	NJ	34027	405613	743408	52	13-Aug-86	1100	.	6	40.93695	74.56889
405612074340802	NJ	34027	405612	743408	17.2	05-Dec-89	1045	<	1	40.93667	74.56889
405612074340801	NJ	34027	405612	743408	33.1	05-Dec-89	935	.	8	40.93667	74.56889
405629074340901	NJ	34027	405629	743409	29	13-Aug-85	1230	.	3	40.94139	74.56917
405624074340901	NJ	34027	405624	743409	17	16-Apr-86	920	<	1	40.94	74.56917
405624074340903	NJ	34027	405624	743409	42	16-Apr-86	1445	.	1	40.94	74.56917
405625074340902	NJ	34027	405625	743409	25.9	13-Dec-89	1410	<	1	40.94028	74.56917
405625074340901	NJ	34027	405625	743409	41.1	13-Dec-89	1545	.	1	40.94028	74.56917
405619074340903	NJ	34027	405619	743409	20.9	13-Mar-90	1605	<	1	40.93861	74.56917
405619074340901	NJ	34027	405619	743409	41.1	23-Mar-90	1335	.	2	40.93861	74.56917
405619074340902	NJ	34027	405619	743409	51.1	23-Mar-90	1525	.	6	40.93861	74.56917
405624074341003	NJ	34027	405624	743410	28	13-Aug-85	1615	<	1	40.94	74.56944
405624074341001	NJ	34027	405624	743410	117	15-Aug-85	1515	.	3	40.94	74.56944
405618074341001	NJ	34027	405618	743410	12	15-Apr-86	1010	<	1	40.93833	74.56944
405618074341003	NJ	34027	405618	743410	27	15-Apr-86	1640	<	1	40.93833	74.56944
405618074341004	NJ	34027	405618	743410	37	15-Apr-86	1715	.	2	40.93833	74.56944
405627074341001	NJ	34027	405627	743410	17	27-Oct-86	1630	<	1	40.94084	74.56944
405627074341003	NJ	34027	405627	743410	27	28-Oct-86	915	<	1	40.94084	74.56944
405627074341005	NJ	34027	405627	743410	37	28-Oct-86	1045	<	1	40.94084	74.56944
405627074341007	NJ	34027	405627	743410	47	28-Oct-86	1200	<	1	40.94084	74.56944
405627074341008	NJ	34027	405627	743410	52	28-Oct-86	1230	.	2	40.94084	74.56944
405623074341101	NJ	34027	405623	743411	23	14-Aug-85	1510	<	1	40.93972	74.56973
405626074341101	NJ	34027	405626	743411	24	14-Aug-85	1240	<	1	40.94056	74.56973
405622074341104	NJ	34027	405622	743411	12	01-Aug-86	1040	<	1	40.93945	74.56973
405622074341106	NJ	34027	405622	743411	22	01-Aug-86	1205	<	1	40.93945	74.56973
405622074341108	NJ	34027	405622	743411	32	01-Aug-86	1330	<	1	40.93945	74.56973
405622074341110	NJ	34027	405622	743411	42	01-Aug-86	1450	<	1	40.93945	74.56973
405622074341112	NJ	34027	405622	743411	52	01-Aug-86	1600	.	4	40.93945	74.56973
405622074341103	NJ	34027	405622	743411	30.9	21-Jun-89	1255	<	1	40.93945	74.56973
405629074341101	NJ	34027	405629	743411	21	28-Jun-89	1550	<	1	40.94139	74.56973
405614074341101	NJ	34027	405614	743411	20.3	08-Nov-89	1530	<	1	40.93722	74.56973
405614074341102	NJ	34027	405614	743411	40.2	08-Nov-89	1355	.	3	40.93722	74.56973
405614074341103	NJ	34027	405614	743411	65.1	08-Nov-89	1055	.	6	40.93722	74.56973
405627074341101	NJ	34027	405627	743411	18	18-Dec-89	1455	<	1	40.94084	74.56973
405622074341102	NJ	34027	405622	743411	43	14-Mar-90	1325	<	1	40.93945	74.56973
405622074341101	NJ	34027	405622	743411	55.2	23-Mar-90	1725	.	6	40.93945	74.56973
405624074341201	NJ	34027	405624	743412	28	14-Aug-85	1640	<	1	40.94	74.57
405614074341201	NJ	34027	405614	743412	29	14-Aug-85	1040	.	1	40.93722	74.57
405632074341201	NJ	34027	405632	743412	23	15-Aug-85	1600	.	3	40.94222	74.57
405630074341201	NJ	34027	405630	743412	27	15-Aug-85	1430	.	4	40.94167	74.57
405617074341203	NJ	34027	405617	743412	12	14-Apr-86	1400	<	1	40.93806	74.57
405617074341204	NJ	34027	405617	743412	22	14-Apr-86	1505	<	1	40.93806	74.57
405617074341205	NJ	34027	405617	743412	32	14-Apr-86	1600	<	1	40.93806	74.57
405617074341206	NJ	34027	405617	743412	42	14-Apr-86	1700	.	2	40.93806	74.57
405617074341207	NJ	34027	405617	743412	47	14-Apr-86	1730	.	6	40.93806	74.57
405617074341202	NJ	34027	405617	743412	15.7	07-Dec-89	1030	<	1	40.93806	74.57
405617074341201	NJ	34027	405617	743412	36	07-Dec-89	1315	<	1	40.93806	74.57
405630074341203	NJ	34027	405630	743412	20	12-Dec-89	950	.	2	40.94167	74.57
405630074341202	NJ	34027	405630	743412	30.9	12-Dec-89	1145	.	2	40.94167	74.57
405623074341302	NJ	34027	405623	743413	36	14-Aug-85	1900	<	1	40.93972	74.57027
405623074341301	NJ	34027	405623	743413	268	14-Aug-85	1800	.	1	40.93972	74.57027
405623074341303	NJ	34027	405623	743413	128	16-Aug-85	1130	.	3	40.93972	74.57027
405623074341304	NJ	34027	405623	743413	173	16-Aug-85	1015	.	1	40.93972	74.57027
405620074341303	NJ	34027	405620	743413	25.3	14-Nov-89	1145	<	1	40.93889	74.57027
405620074341302	NJ	34027	405620	743413	40.3	14-Nov-89	1435	<	1	40.93889	74.57027
405620074341301	NJ	34027	405620	743413	65.5	14-Nov-89	1640	.	9	40.93889	74.57027
405623074341306	NJ	34027	405623	743413	20.3	20-Nov-89	1730	<	1	40.93972	74.57027
405623074341305	NJ	34027	405623	743413	55.9	15-Mar-90	1500	.	1	40.93972	74.57027
405629074341402	NJ	34027	405629	743414	22	11-Aug-86	1250	.	5	40.94139	74.57056
405629074341404	NJ	34027	405629	743414	32	11-Aug-86	1420	.	4	40.94139	74.57056
405629074341405	NJ	34027	405629	743414	37	11-Aug-86	1515	.	2	40.94139	74.57056
405625074341402	NJ	34027	405625	743414	17	15-Sep-86	1155	<	1	40.94028	74.57056
405625074341404	NJ	34027	405625	743414	27	15-Sep-86	1250	<	1	40.94028	74.57056
405625074341406	NJ	34027	405625	743414	37	15-Sep-86	1400	<	1	40.94028	74.57056
405625074341408	NJ	34027	405625	743414	47	15-Sep-86	1520	<	1	40.94028	74.57056
405614074341401	NJ	34027	405614	743414	36.9	16-Jun-89	1225	.	5	40.93722	74.57056
405632074341401	NJ	34027	405632	743414	23	30-Nov-89	1020	.	3	40.94222	74.57056
405632074341402	NJ	34027	405632	743414	40.7	30-Nov-89	1145	<	1	40.94222	74.57056
405619074341504	NJ	34027	405619	743415	25	14-Aug-85	1210	<	1	40.93861	74.57083
405619074341503	NJ	34027	405619	743415	125	14-Aug-85	1320	.	8	40.93861	74.57083
405629074341501	NJ	34027	405629	743415	24	16-Aug-85	1315	<	1	40.94139	74.57083
405619074341502	NJ	34027	405619	743415	223	21-Aug-85	1730	<	1	40.93861	74.57083
405619074341501	NJ	34027	405619	743415	32	14-Dec-89	1010	<	1	40.93861	74.57083
405630074341602	NJ	34027	405630	743416	25	14-Aug-85	1000	<	1	40.94167	74.57111
405627074341601	NJ	34027	405627	743416	23	15-Aug-85	1230	<	1	40.94084	74.57111
405626074341601	NJ	34027	405626	743416	24	15-Aug-85	1045	<	1	40.94056	74.57111
405630074341605	NJ	34027	405630	743416	15	13-Dec-89	1000	.	2	40.94167	74.57111
405627074341701	NJ	34027	405627	743417	25	15-Aug-85	1300	.	1	40.94083	74.57139
405628074341701	NJ	34027	405628	743417	12	17-Apr-86	1200	<	1	40.94111	74.57139
405628074341702	NJ	34027	405628	743417	22	17-Apr-86	1330	<	1	40.94111	74.57139
405628074341703	NJ	34027	405628	743417	32	17-Apr-86	1420	<	1	40.94111	74.57139
405628074341704	NJ	34027	405628	743417	42	17-Apr-86	1510	<	1	40.94111	74.57139
405628074341706	NJ	34027	405628	743417	52	17-Apr-86	1730	<	1	40.94111	74.57139
405629074341701	NJ	34027	405629	743417	17	29-Oct-86	1140	<	1	40.94139	74.57139
405629074341703	NJ	34027	405629	743417	27	29-Oct-86	1310	.	3	40.94139	74.57139
405629074341705	NJ	34027	405629	743417	37	29-Oct-86	1440	<	1	40.94139	74.57139
405629074341707	NJ	34027	405629	743417	47	29-Oct-86	1600	<	1	40.94139	74.57139
405627074341702	NJ	34027	405627	743417	40.2	21-Nov-89	1235	<	1	40.94083	74.57139
405623074341701	NJ	34027	405623	743417	20.3	28-Nov-89	845	<	1	40.93972	74.57139
405627074341703	NJ	34027	405627	743417	20.4	28-Nov-89	1620	.	2	40.94083	74.57139
405623074341702	NJ	34027	405623	743417	40.1	28-Nov-89	1025	<	1	40.93972	74.57139
405623074341703	NJ	34027	405623	743417	65.3	28-Nov-89	1300	.	5	40.93972	74.57139
405628074341801	NJ	34027	405628	743418	20.3	15-Aug-85	1100	.	2	40.94111	74.57166
405628074341802	NJ	34027	405628	743418	12	17-Sep-86	1040	.	11	40.94111	74.57166
405628074341804	NJ	34027	405628	743418	19.5	17-Sep-86	1240	.	2	40.94111	74.57166
405628074341806	NJ	34027	405628	743418	32	17-Sep-86	1440	.	2	40.94111	74.57166
405628074341808	NJ	34027	405628	743418	42	17-Sep-86	1610	<	1	40.94111	74.57166
405626074341801	NJ	34027	405626	743418	31	14-Mar-90	1035	<	1	40.94056	74.57166
405626074341802	NJ	34027	405626	743418	19.3	20-Mar-90	1215	.	10	40.94056	74.57166
405620074431902	NJ	34027	405620	743419	206	15-Aug-85	1730	.	2	40.93889	74.57195
405620074431904	NJ	34027	405620	743419	35	16-Aug-85	1140	<	1	40.93889	74.57195
405620074431903	NJ	34027	405620	743419	140	21-Aug-85	1345	.	5	40.93889	74.57195
405620074431901	NJ	34027	405620	743419	287	21-Aug-85	1130	<	1	40.93889	74.57195
405625074342001	NJ	34027	405625	743420	22	15-Aug-85	915	<	1	40.94028	74.57222
405631074342001	NJ	34027	405631	743420	40.6	27-Nov-89	1620	<	1	40.94194	74.57222
405631074342002	NJ	34027	405631	743420	20.2	28-Nov-89	1450	<	1	40.94194	74.57222
405600074342302	NJ	34027	405600	743423	14.4	24-Jul-89	1725	.	1	40.93333	74.57306
405600074342301	NJ	34027	405600	743423	29.8	24-Jul-89	1615	.	2	40.93333	74.57306
405600074342303	NJ	34027	405600	743423	47.8	22-Mar-90	1115	.	11	40.93333	74.57306
405603074342403	NJ	34027	405603	743424	42.8	18-Jul-89	1050	.	6	40.93417	74.57333
405603074342401	NJ	34027	405603	743424	17.8	24-Jul-89	1430	.	5	40.93417	74.57333
405603074342402	NJ	34027	405603	743424	27.9	24-Jul-89	1245	.	7	40.93417	74.57333
405604074342501	NJ	34027	405604	743425	12	04-Oct-88	1100	.	2	40.93444	74.57361
405604074342503	NJ	34027	405604	743425	22	04-Oct-88	1240	.	3	40.93444	74.57361
405607074342601	NJ	34027	405607	743426	12	09-Sep-86	1030	.	2	40.93527	74.57389
405607074342603	NJ	34027	405607	743426	22	09-Sep-86	1140	.	1	40.93527	74.57389
405607074342605	NJ	34027	405607	743426	32	09-Sep-86	1240	<	1	40.93527	74.57389
405607074342607	NJ	34027	405607	743426	42	09-Sep-86	1440	.	6	40.93527	74.57389
405607074342609	NJ	34027	405607	743426	52	09-Sep-86	1600	.	3	40.93527	74.57389
402643074342601	NJ	34000	402643	743426	0			-	6	40.44528	74.57389
405607074342803	NJ	34027	405607	743428	15.9	13-Jul-89	1620	<	1	40.93527	74.57445
405607074342802	NJ	34027	405607	743428	24.6	13-Jul-89	1440	.	1	40.93527	74.57445
405607074342801	NJ	34027	405607	743428	45.1	13-Jul-89	1145	.	4	40.93527	74.57445
405604074342901	NJ	34027	405604	743429	12	23-Oct-86	1820	.	2	40.93444	74.57472
405604074342903	NJ	34027	405604	743429	22	24-Oct-86	1100	.	15	40.93444	74.57472
405604074342904	NJ	34027	405604	743429	27	24-Oct-86	1550	.	15	40.93444	74.57472
405604074342906	NJ	34027	405604	743429	37	24-Oct-86	1740	.	10	40.93444	74.57472
405607074342902	NJ	34027	405607	743429	14.8	14-Jul-89	1205	<	1	40.93528	74.57472
405607074342901	NJ	34027	405607	743429	25.1	14-Jul-89	1140	.	1	40.93528	74.57472
405607074342903	NJ	34027	405607	743429	34.1	14-Jul-89	1030	.	5	40.93528	74.57472
405557074343001	NJ	34027	405557	743430	20	12-Aug-85	1115	.	12	40.9325	74.575
405558074343001	NJ	34027	405558	743430	6.5	27-Sep-88	1055	.	3	40.93278	74.575
405558074343003	NJ	34027	405558	743430	16.5	27-Sep-88	1250	.	17	40.93278	74.575
405558074343005	NJ	34027	405558	743430	26.5	27-Sep-88	1425	.	8	40.93278	74.575
405608074343001	NJ	34027	405608	743430	11.5	03-Oct-88	1310	<	1	40.93555	74.575
405608074343003	NJ	34027	405608	743430	21.5	03-Oct-88	1445	<	1	40.93555	74.575
405608074343005	NJ	34027	405608	743430	31.5	03-Oct-88	1705	<	1	40.93555	74.575
405611074343001	NJ	34027	405611	743430	20.3	12-Jul-89	1720	<	1	40.93639	74.575
405611074343003	NJ	34027	405611	743430	15.1	27-Mar-90	1340	<	1	40.93639	74.575
405611074343002	NJ	34027	405611	743430	21.2	27-Mar-90	1115	.	3	40.93639	74.575
405611074343004	NJ	34027	405611	743430	25.6	27-Mar-90	1500	<	1	40.93639	74.575
405608074343101	NJ	34027	405608	743431	18.5	13-Aug-85	1435	<	1	40.93555	74.57528
401937074343101	NJ	34023	401937	743431	67	08-Jul-86	1230	<	1	40.32695	74.57528
405610074343107	NJ	34027	405610	743431	20.5	13-Jul-89	1105	<	1	40.93611	74.57528
405606074343103	NJ	34027	405606	743431	14.5	26-Jul-89	1420	<	1	40.935	74.57528
405606074343102	NJ	34027	405606	743431	28.2	26-Jul-89	1120	.	3	40.935	74.57528
405606074343101	NJ	34027	405606	743431	31	26-Jul-89	1110	.	7	40.935	74.57528
405609074343201	NJ	34027	405609	743432	18.2	12-Aug-85	1730	<	1	40.93583	74.57555
405607074343201	NJ	34027	405607	743432	30	13-Aug-85	1535	<	1	40.93528	74.57555
405603074343201	NJ	34027	405603	743432	8.7	16-Aug-85	1045	.	3	40.93417	74.57555
405608074343203	NJ	34027	405608	743432	12	06-Aug-86	1130	<	1	40.93555	74.57555
405608074343204	NJ	34027	405608	743432	17	06-Aug-86	1230	<	1	40.93555	74.57555
405608074343206	NJ	34027	405608	743432	27	06-Aug-86	1345	<	1	40.93555	74.57555
405608074343208	NJ	34027	405608	743432	37	06-Aug-86	1510	.	1	40.93555	74.57555
405608074343209	NJ	34027	405608	743432	42	06-Aug-86	1600	<	1	40.93555	74.57555
405607074343203	NJ	34027	405607	743432	11.5	29-Sep-88	1250	<	1	40.93528	74.57555
405607074343206	NJ	34027	405607	743432	21.5	29-Sep-88	1440	<	1	40.93528	74.57555
405607074343208	NJ	34027	405607	743432	31.5	29-Sep-88	1655	.	4	40.93528	74.57555
405607074343210	NJ	34027	405607	743432	41.5	29-Sep-88	1845	.	3	40.93528	74.57555
405607074343202	NJ	34027	405607	743432	14	30-Jun-89	1250	<	1	40.93528	74.57555
405613074343201	NJ	34027	405613	743432	20.6	12-Jul-89	1745	<	1	40.93695	74.57555
405608074343202	NJ	34027	405608	743432	23.6	25-Jul-89	1430	<	1	40.93555	74.57555
405608074343201	NJ	34027	405608	743432	38.1	25-Jul-89	1115	.	1	40.93555	74.57555
405609074343301	NJ	34027	405609	743433	19.3	13-Aug-85	1730	<	1	40.93583	74.57584
405605074343304	NJ	34027	405605	743433	12	10-Sep-86	1045	.	2	40.93472	74.57584
405605074343306	NJ	34027	405605	743433	22	10-Sep-86	1140	.	2	40.93472	74.57584
405605074343308	NJ	34027	405605	743433	32	10-Sep-86	1230	.	1	40.93472	74.57584
405605074343310	NJ	34027	405605	743433	42	10-Sep-86	1350	.	2	40.93472	74.57584
405605074343311	NJ	34027	405605	743433	47	10-Sep-86	1530	.	2	40.93472	74.57584
405605074343303	NJ	34027	405605	743433	14.8	13-Jul-89	1415	.	1	40.93472	74.57584
405605074343302	NJ	34027	405605	743433	25.3	13-Jul-89	1540	.	1	40.93472	74.57584
405605074343301	NJ	34027	405605	743433	36.8	25-Jul-89	1550	.	4	40.93472	74.57584
405609074343401	NJ	34027	405609	743434	13.4	12-Aug-85	1550	<	1	40.93583	74.57611
405606074343401	NJ	34027	405606	743434	13.2	13-Aug-85	1030	<	1	40.935	74.57611
405600074343402	NJ	34027	405600	743434	12	21-Oct-86	1140	.	1	40.93333	74.57611
405600074343404	NJ	34027	405600	743434	22	21-Oct-86	1330	.	10	40.93333	74.57611
405600074343406	NJ	34027	405600	743434	32	21-Oct-86	1420	.	13	40.93333	74.57611
405603074343404	NJ	34027	405603	743434	11.5	30-Sep-88	1100	<	1	40.93417	74.57611
405603074343406	NJ	34027	405603	743434	21.5	30-Sep-88	1245	.	5	40.93417	74.57611
405603074343408	NJ	34027	405603	743434	31.5	30-Sep-88	1435	.	13	40.93417	74.57611
405603074343402	NJ	34027	405603	743434	15	06-Jul-89	1720	.	4	40.93417	74.57611
405603074343403	NJ	34027	405603	743434	26.3	07-Jul-89	1325	.	4	40.93417	74.57611
405603074343401	NJ	34027	405603	743434	39.6	12-Jul-89	1445	.	12	40.93417	74.57611
405531074343402	NJ	34027	405531	743434	22.3	22-Mar-90	1405	.	1	40.92527	74.57611
405531074343401	NJ	34027	405531	743434	87.2	07-Aug-90	940	.	10	40.92527	74.57611
403925074343501	NJ	34035	403925	743435	106	28-Aug-87	1440	.	2	40.65694	74.57639
405604074343501	NJ	34027	405604	743435	11.5	28-Sep-88	1220	.	3	40.93444	74.57639
405604074343503	NJ	34027	405604	743435	21.5	28-Sep-88	1345	.	3	40.93444	74.57639
405604074343505	NJ	34027	405604	743435	31.5	28-Sep-88	1500	.	8	40.93444	74.57639
405604074343507	NJ	34027	405604	743435	41.5	28-Sep-88	1720	.	9	40.93444	74.57639
405608074343501	NJ	34027	405608	743435	14	22-Jun-89	1745	<	1	40.93555	74.57639
405600074343502	NJ	34027	405600	743435	15.1	12-Jul-89	1500	.	1	40.93334	74.57639
405611074343601	NJ	34027	405611	743436	20.3	12-Aug-85	1410	<	1	40.93639	74.57667
405601074343601	NJ	34027	405601	743436	12	05-Oct-88	850	.	2	40.93361	74.57667
405601074343603	NJ	34027	405601	743436	22	05-Oct-88	1020	.	2	40.93361	74.57667
405601074343607	NJ	34027	405601	743436	42	05-Oct-88	1355	.	4	40.93361	74.57667
405601074343609	NJ	34027	405601	743436	52	05-Oct-88	1545	.	3	40.93361	74.57667
405603074343901	NJ	34027	405603	743439	12	22-Oct-86	1130	.	1	40.93417	74.5775
405603074343903	NJ	34027	405603	743439	22	22-Oct-86	1210	.	3	40.93417	74.5775
405603074343905	NJ	34027	405603	743439	32	22-Oct-86	1310	.	4	40.93417	74.5775
405603074343907	NJ	34027	405603	743439	42	22-Oct-86	1420	.	3	40.93417	74.5775
405607074343205	NJ	34027	405607	743440	51	21-Aug-85	1800	.	10	40.93527	74.57777
393050074344101	NJ	34001	393050	743441	19	21-Nov-85	1450	.	4	39.51389	74.57806
393053074344201	NJ	34000	393053	743442	0			<	1	39.51472	74.57833
393047074344302	NJ	34001	393047	743443	17	21-Nov-85	1415	<	1	39.51305	74.57861
405526074344701	NJ	34027	405526	743447	13.6	01-Aug-89	1425	.	3	40.92389	74.57972
405530074344701	NJ	34027	405530	743447	17.6	22-Mar-90	1515	.	2	40.925	74.57972
405103074344701	NJ	34000	405103	743447	0			<	1	40.85084	74.57972
401844074344801	NJ	34023	401844	743448	79	04-Jun-86	1115	<	1	40.31222	74.58
405527074344801	NJ	34027	405527	743448	20.2	01-Aug-89	1210	.	2	40.92417	74.58
405521074344801	NJ	34027	405521	743448	19.8	04-Aug-89	1040	.	1	40.9225	74.58
405525074344801	NJ	34027	405525	743448	22.2	31-May-90	1520	.	16	40.92361	74.58
405527074345001	NJ	34027	405527	743450	22	02-Aug-89	950	.	2	40.92417	74.58056
405524074345001	NJ	34027	405524	743450	22.5	02-Aug-89	1450	.	2	40.92333	74.58056
405521074345001	NJ	34027	405521	743450	27.3	02-Aug-89	1145	.	1	40.9225	74.58056
391638074345101	NJ	34009	391638	743451	810	30-Aug-84	935	<	1	39.27722	74.58083
405525074345101	NJ	34027	405525	743451	22.9	02-Aug-89	1300	.	1	40.92361	74.58083
405528074345202	NJ	34027	405528	743452	20.5	01-Aug-89	1605	.	10	40.92445	74.58111
405523074345201	NJ	34027	405523	743452	22.2	02-Aug-89	1645	.	4	40.92305	74.58111
405523074345202	NJ	34027	405523	743452	59.4	02-Aug-89	1515	.	11	40.92305	74.58111
405528074345201	NJ	34027	405528	743452	61.3	02-Aug-89	1000	.	3	40.92445	74.58111
405528074345203	NJ	34027	405528	743452	134	31-May-90	1220	.	3	40.92445	74.58111
405523074345203	NJ	34027	405523	743452	151	28-Aug-90	1630	.	5	40.92305	74.58111
405528074345301	NJ	34027	405528	743453	22.5	04-Aug-89	1105	.	2	40.92445	74.58139
405521074345301	NJ	34027	405521	743453	18	05-Sep-89	1655	<	1	40.9225	74.58139
395308074345301	NJ	34005	395308	743453	85	10-Jul-90	1010	<	1	39.88556	74.58139
405527074345401	NJ	34027	405527	743454	19.5	04-Aug-89	1220	.	2	40.92417	74.58167
405526074345401	NJ	34027	405526	743454	22.4	04-Aug-89	1220	.	3	40.92389	74.58167
405524074345601	NJ	34027	405524	743456	20.6	10-Jul-90	1000	.	3	40.92333	74.58222
405523074345701	NJ	34027	405523	743457	20.4	10-Jul-90	835	.	7	40.92305	74.5825
405520074345801	NJ	34027	405520	743458	20.2	03-Aug-89	1400	<	1	40.92222	74.58278
405521074345802	NJ	34027	405521	743458	30.7	03-Aug-89	1435	.	17	40.9225	74.58278
405521074345801	NJ	34027	405521	743458	50.2	03-Aug-89	1600	.	6	40.9225	74.58278
405514074350301	NJ	34027	405514	743503	21.9	03-Aug-89	1120	.	1	40.92056	74.58417
392247074350002	NJ	34001	392256	743504	112	25-Oct-85	1040	<	1	39.38222	74.58444
405909074351101	NJ	34027	405909	743511	232	28-Aug-89	1040	<	1	40.98583	74.58639
393112074351301	NJ	34001	393118	743514	100	01-Jul-87	1225	<	1	39.52167	74.58722
401623074351701	NJ	34021	401623	743517	80	30-Apr-91	1435	<	1	40.27306	74.58806
411108074351901	NJ	34037	411108	743519	75	21-Jul-88	1445	<	1	41.18555	74.58861
401622074352001	NJ	34021	401622	743520	90	26-Jun-86	1045	<	1	40.27278	74.58889
401622074352002	NJ	34021	401622	743520		26-Jun-86	1100	<	1	40.27278	74.58889
405555074352001	NJ	34000	405555	743520	0			<	1	40.93195	74.58889
402127074351901	NJ	34023	402157	743525	51	24-Jun-86	1330	<	1	40.36583	74.59028
405412074352601	NJ	34027	405412	743526	32	26-Nov-85	910	<	1	40.90333	74.59055
403304074352701	NJ	34035	403304	743527	280	01-Jul-88	1120	.	4	40.55111	74.59084
393820074353001	NJ	34001	393220	743530	105	25-Nov-85	1710	<	1	39.53889	74.59167
391604074353901	NJ	34009	391604	743539	814	30-Aug-84	1015	<	1	39.26778	74.59417
402010074353901	NJ	34023	402010	743539	170	24-Oct-89	1605	<	1	40.33611	74.59417
404251074354101	NJ	34000	404251	743541	0			<	1	40.71417	74.59472
401634074354401	NJ	34021	401634	743544	91	12-Jun-86	1350	<	1	40.27612	74.59556
400953074355401	NJ	34025	400953	743554	45	26-Jun-86	1200	<	1	40.16473	74.59834
401843074340501	NJ	34021	401842	743554	76	01-May-91	1425	<	1	40.31166	74.59834
404151074360001	NJ	34000	404151	743560	0			<	1	40.69749	74.6
402058074360101	NJ	34023	402059	743601	60	27-Sep-89	1515	<	1	40.34973	74.60028
402059074360102	NJ	34023	402060	743601	125	27-Sep-89	1155	<	1	40.35	74.60028
404727074371301	NJ	34027	404717	743602	400	27-Sep-90	1035	<	1	40.78806	74.60056
393025074381601	NJ	34001	393019	743604	136	04-Sep-85	1325	<	1	39.50528	74.60111
392845074360102	NJ	34001	392919	743605	173	17-Sep-85	1245	<	1	39.48861	74.60139
401502074360901	NJ	34021	401502	743609	75	30-Jun-86	1030	<	1	40.25055	74.6025
391535074361101	NJ	34009	391535	743611	814	30-Aug-84	1100	<	1	39.25972	74.60306
402103074361601	NJ	34023	402103	743616	16	13-Sep-94	1140	.	1	40.35083	74.60445
402056074361601	NJ	34023	402056	743616	20.3	14-Sep-94	1015	<	1	40.34888	74.60445
